Input Term,Best Match,URI,Similarity Score
Rust life state III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5840
Rust life state I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6624
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life tage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5708
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rut life stage 0,life cycle stage,http://purl.obolibrary.org/obo/UBERON_0000105,0.5729
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Ruts life stage II,life cycle stage,http://purl.obolibrary.org/obo/UBERON_0000105,0.5191
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
saprophytic stage,saphenous nerve,http://purl.obolibrary.org/obo/UBERON_0002475,0.5636
sarcocyst,sarcomere,http://purl.obolibrary.org/obo/GO_0030017,0.7197
sclerotia,sclera,http://purl.obolibrary.org/obo/UBERON_0001773,0.8141
Sclerotia,sclera,http://purl.obolibrary.org/obo/UBERON_0001773,0.8141
second year,second year ice,http://purl.obolibrary.org/obo/ENVO_03000072,0.7045
seeding,seedling,http://purl.obolibrary.org/obo/PO_0008037,0.8565
Seeding,seedling,http://purl.obolibrary.org/obo/PO_0008037,0.8565
seedling,seedling,http://purl.obolibrary.org/obo/PO_0008037,1.0000
Seedling,seedling,http://purl.obolibrary.org/obo/PO_0008037,1.0000
semi-adult,adult,http://purl.obolibrary.org/obo/BTO_0001043,0.7540
senescing,senescent,http://purl.obolibrary.org/obo/PATO_0001487,0.6731
Senescing,senescent,http://purl.obolibrary.org/obo/PATO_0001487,0.6731
Sexual stromata,stroma,http://purl.obolibrary.org/obo/UBERON_0003891,0.7024
sexupara,prepupa,http://purl.obolibrary.org/obo/UBERON_0003142,0.5861
soldier,Sar,http://purl.obolibrary.org/obo/NCBITaxon_2698737,0.4596
sori,sorus,http://purl.obolibrary.org/obo/PO_0025359,0.6232
spermagones,spermatid,http://purl.obolibrary.org/obo/CL_0000018,0.7940
Spermagones.,spermatid,http://purl.obolibrary.org/obo/CL_0000018,0.7794
Sphaceloma,sphagnum bog,http://purl.obolibrary.org/obo/ENVO_00002268,0.6712
Sphecodes,sputum,http://purl.obolibrary.org/obo/UBERON_0007311,0.4846
spore,spore,http://purl.obolibrary.org/obo/FAO_0000019,1.0000
spores seem young,fungus form,http://purl.obolibrary.org/obo/BTO_0002261,0.5791
Sporidia not formed,sporozoan form,http://purl.obolibrary.org/obo/BTO_0000749,0.5427
sporing,sporangium,http://purl.obolibrary.org/obo/PO_0025094,0.6751
sporocyst,sporocyst,http://purl.obolibrary.org/obo/BTO_0005891,1.0000
Sporocyst,sporocyst,http://purl.obolibrary.org/obo/BTO_0005891,1.0000
sporocyst; cercariae,cercaria,http://purl.obolibrary.org/obo/UBERON_0018388,0.7299
sporophyte,sporophyte,http://purl.obolibrary.org/obo/BTO_0000735,1.0000
sporophyte + male,sporophyte,http://purl.obolibrary.org/obo/BTO_0000735,0.8045
sporophytes,sporophyte,http://purl.obolibrary.org/obo/BTO_0000735,0.9143
stage I,mature stage,http://purl.obolibrary.org/obo/BTO_0005743,0.7401
Stage I and III,E tetrad stage,http://purl.obolibrary.org/obo/PO_0001029,0.5871
Stage II,fully formed stage,http://purl.obolibrary.org/obo/UBERON_0000066,0.6409
stage III,death stage,http://purl.obolibrary.org/obo/UBERON_0000071,0.6294
Stage II-III,fully formed stage,http://purl.obolibrary.org/obo/UBERON_0000066,0.5673
Stage I,mature stage,http://purl.obolibrary.org/obo/BTO_0005743,0.7401
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Stage III,death stage,http://purl.obolibrary.org/obo/UBERON_0000071,0.6294
Teleutospore.,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.8702
Stages 0-I,fully formed stage,http://purl.obolibrary.org/obo/UBERON_0000066,0.5839
(stages) II & III,3 branch formation stage,http://purl.obolibrary.org/obo/PO_0007059,0.5636
staminate,staminal nectary,http://purl.obolibrary.org/obo/BTO_0005941,0.6965
statoblasts,statocyst,http://purl.obolibrary.org/obo/UBERON_0006583,0.6177
Status teleutosporifera.,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6509
Status uredosporifera.,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.7281
stem,stem,http://purl.obolibrary.org/obo/PO_0009047,1.0000
sterile,sterile,http://purl.obolibrary.org/obo/PATO_0000956,1.0000
Sterile,sterile,http://purl.obolibrary.org/obo/PATO_0000956,1.0000
strobilocercus,strobilus,http://purl.obolibrary.org/obo/PO_0025083,0.8676
Stromata,stroma,http://purl.obolibrary.org/obo/UBERON_0003891,0.8650
subadult,subpolar,http://purl.obolibrary.org/obo/ENVO_01000251,0.5980
Sub-adult,adult,http://purl.obolibrary.org/obo/BTO_0001043,0.8157
Subadult,subpolar,http://purl.obolibrary.org/obo/ENVO_01000251,0.5980
Subadult ?,subpolar,http://purl.obolibrary.org/obo/ENVO_01000251,0.5453
subadult,subpolar,http://purl.obolibrary.org/obo/ENVO_01000251,0.5980
adult,adult,http://purl.obolibrary.org/obo/BTO_0001043,1.0000
subadult; subadult,subulate,http://purl.obolibrary.org/obo/PATO_0001954,0.5453
tadpole,tadpole,http://purl.obolibrary.org/obo/UBERON_0002547,1.0000
Tadpoles,tadpole,http://purl.obolibrary.org/obo/UBERON_0002547,0.9108
eggs,egg,http://purl.obolibrary.org/obo/BTO_0000369,0.9121
T & E,T cell,http://purl.obolibrary.org/obo/CL_0000084,0.5531
Teleuto,Teleostei,http://purl.obolibrary.org/obo/NCBITaxon_32443,0.7127
Teleuto- and some uredospores,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6412
Teleuto- and some uredospores.,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6315
Teleutosporae,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.7242
Teleutospore,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.8967
teleutospores,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.8663
(Teleutospores),teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.8567
Teleutospores,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.8663
Teleutospores.,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.8498
Teleutospores only,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.8148
Teleutospores only.,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.7890
Teleutospore stage,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.7224
Teleutospores,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.8663
uredospores,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.9335
telia,telson,http://purl.obolibrary.org/obo/BTO_0001353,0.7941
Telia,telson,http://purl.obolibrary.org/obo/BTO_0001353,0.7941
telial,telson,http://purl.obolibrary.org/obo/BTO_0001353,0.7725
telial stage,E tetrad stage,http://purl.obolibrary.org/obo/PO_0001029,0.6030
Telomorph,Teleostei,http://purl.obolibrary.org/obo/NCBITaxon_32443,0.7508
tetrathyridia,Tetradontoidea,http://purl.obolibrary.org/obo/NCBITaxon_32517,0.7551
tetrathyridium,Tetradontoidea,http://purl.obolibrary.org/obo/NCBITaxon_32517,0.6948
; transitional,transition zone,http://purl.obolibrary.org/obo/PO_0003000,0.4993
transitional,transition zone,http://purl.obolibrary.org/obo/PO_0003000,0.5372
dev.;;,protoderm,http://purl.obolibrary.org/obo/PO_0006210,0.3874
Tritonymph,trisomy,http://purl.obolibrary.org/obo/PATO_0001389,0.6188
triungulin larva,larva,http://purl.obolibrary.org/obo/UBERON_0002548,0.7143
trophozoite,trophozoite,http://purl.obolibrary.org/obo/BTO_0001397,1.0000
Trophozoites,trophozoite,http://purl.obolibrary.org/obo/BTO_0001397,0.9155
tube,tube,http://purl.obolibrary.org/obo/UBERON_0000025,1.0000
Tubercularia,posterior tuberculum,http://purl.obolibrary.org/obo/BTO_0006432,0.7011
Tubercularia stage,pharyngeal tubercle,http://purl.obolibrary.org/obo/UBERON_0006685,0.6892
Type,variant,http://purl.obolibrary.org/obo/PATO_0001227,0.5075
Type coll.,Col-1 cell,http://purl.obolibrary.org/obo/BTO_0003258,0.5085
U,loin,http://purl.obolibrary.org/obo/BTO_0001505,0.4594
Undetermined,undifferentiated,http://purl.obolibrary.org/obo/PATO_0002100,0.4357
Undetermined Immature Stages,sexually immature stage,http://purl.obolibrary.org/obo/UBERON_0000112,0.6770
Unspecified,obsolete unspecified,http://purl.obolibrary.org/obo/UBERON_0006336,0.6702
uredial,urachus,http://purl.obolibrary.org/obo/UBERON_0002068,0.7064
uredinia,urachus,http://purl.obolibrary.org/obo/UBERON_0002068,0.6977
uredinia and telia,Teleostei,http://purl.obolibrary.org/obo/NCBITaxon_32443,0.5884
uredinial,urachus,http://purl.obolibrary.org/obo/UBERON_0002068,0.5684
Uredinial,urachus,http://purl.obolibrary.org/obo/UBERON_0002068,0.5684
uredinial and telial,telson,http://purl.obolibrary.org/obo/BTO_0001353,0.5385
Uredioniospores,urediniospore,http://purl.obolibrary.org/obo/FAO_0000026,0.8926
urediospores,urediniospore,http://purl.obolibrary.org/obo/FAO_0000026,0.8982
uredo,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.8537
(Uredo),uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.7761
(Uredo.),uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.7565
Uredo,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.8537
Uredo!,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.8047
Uredo.,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.8376
Uredo?,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.8211
uredo and teleuto,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.6736
Uredo and Teleuto.,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.6492
uredo- and teleutospores,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6858
Uredo and teleutospores,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6892
Uredo- and teleutospores,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6858
Uredo- and teleutospores.,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6990
(Uredo and Teleutospores),teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.7249
Uredo and Teleutospores.,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.7063
Uredo- and Teleutospores,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6858
Uredo es teleuto,Teleostei,http://purl.obolibrary.org/obo/NCBITaxon_32443,0.5880
Uredo Form,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.7234
Uredo Form II,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.6548
Uredo Oreselini,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.7035
Uredo primaria,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.7477
uredopsores.,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.8662
Uredosores,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.8395
Uredosporae et teleutosporae,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6576
Uredosporae et teleutosporae.,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6339
uredospores,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.9335
Uredospores,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.9335
Uredospores.,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.9163
Uredospores and sometimes spermagones.,spermatid,http://purl.obolibrary.org/obo/CL_0000018,0.6886
uredospores and teleutospores,urediniospore,http://purl.obolibrary.org/obo/FAO_0000026,0.6769
Uredospores and teleutospores,urediniospore,http://purl.obolibrary.org/obo/FAO_0000026,0.6769
Uredospores and Teleutospores,urediniospore,http://purl.obolibrary.org/obo/FAO_0000026,0.6769
Uredospores and Teleutospores.,urediniospore,http://purl.obolibrary.org/obo/FAO_0000026,0.6817
Uredospores only,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.8608
uredospore stage,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.8222
Uredosprae et teleutosporae,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6674
uredo stage,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.7372
Uredo stage,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.7372
Uredo-stage,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.7329
(Uredo Stage),uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.7101
Uredo- teleuto- and some aecidiospores.,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.6361
(Uredo & teleutospores),teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.7159
(Uredo & Teleutospores),teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.7159
Uredo- & Teleutospores,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6874
Uredo und Teleuto,uredospore,http://purl.obolibrary.org/obo/BTO_0001417,0.6183
Uredo und Teleuto (meist Mesosporen),teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.6668
u. Teleutosporen!,teliospore,http://purl.obolibrary.org/obo/FAO_0000022,0.7264
V,V-shaped,http://purl.obolibrary.org/obo/PATO_0002224,0.6781
varies,amount,http://purl.obolibrary.org/obo/PATO_0000070,0.4709
vegetative,vegetative bud,http://purl.obolibrary.org/obo/PO_0000058,0.7638
Vegetative,vegetative bud,http://purl.obolibrary.org/obo/PO_0000058,0.7638
VEGETATIVE STRUCTURE,vegetative stage,http://purl.obolibrary.org/obo/BTO_0005744,0.6812
VI,virga,http://purl.obolibrary.org/obo/ENVO_01000837,0.6887
VII,paravermic lobule VII,http://purl.obolibrary.org/obo/UBERON_0028924,0.5387
VIII,paravermic lobule VIII,http://purl.obolibrary.org/obo/UBERON_0028925,0.5452
white anamorph,melanophore,http://purl.obolibrary.org/obo/BTO_0001711,0.5767
winter condition,cold season,http://purl.obolibrary.org/obo/ENVO_03000098,0.7694
worker,work,http://purl.obolibrary.org/obo/PATO_0001026,0.5942
X,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5773
XI,xiphihumeralis,http://purl.obolibrary.org/obo/UBERON_0014838,0.5451
X,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5773
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
X-II,x-shaped,http://purl.obolibrary.org/obo/PATO_0002429,0.4934
XII,Jaculus,http://purl.obolibrary.org/obo/NCBITaxon_48867,0.4254
x,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5773
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
X - iii,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5203
X iii,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5901
X,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5773
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
X-iii,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5203
X - III,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5203
X III,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5901
X,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5773
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
X-III,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5203
X-III.,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5227
X.-III.,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.4469
XIII,nitrate,http://purl.obolibrary.org/obo/CHEBI_17632,0.4699
X ii,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5734
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
XIX,xiphiplastron,http://purl.obolibrary.org/obo/UBERON_0011661,0.5974
XVII,internode,http://purl.obolibrary.org/obo/BTO_0000636,0.4550
XXI,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.4767
XXII,x-shaped,http://purl.obolibrary.org/obo/PATO_0002429,0.4952
XXIX,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5538
XXV,awn,http://purl.obolibrary.org/obo/PO_0025349,0.4984
XXVIII,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5409
XXX,x-shaped,http://purl.obolibrary.org/obo/PATO_0002429,0.5241
XXXI,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5128
XXXII,Xenarthra,http://purl.obolibrary.org/obo/NCBITaxon_9348,0.5112
XXXIII,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5295
young,young,http://purl.obolibrary.org/obo/PATO_0000309,1.0000
Young,young,http://purl.obolibrary.org/obo/PATO_0000309,1.0000
Young - 1.5 meters tall,height,http://purl.obolibrary.org/obo/PATO_0000119,0.6241
young - 2 meters tall,height,http://purl.obolibrary.org/obo/PATO_0000119,0.6479
young adult,adult,http://purl.obolibrary.org/obo/BTO_0001043,0.8741
young Adult,adult,http://purl.obolibrary.org/obo/BTO_0001043,0.8741
young female,female,http://purl.obolibrary.org/obo/PATO_0000383,0.7574
Young fruit,fruit,http://purl.obolibrary.org/obo/PO_0009001,0.8067
young fruit body,fruit body,http://purl.obolibrary.org/obo/BTO_0000487,0.8372
young of the year,young,http://purl.obolibrary.org/obo/PATO_0000309,0.8171
young of year,young,http://purl.obolibrary.org/obo/PATO_0000309,0.8007
young perianth,perianth,http://purl.obolibrary.org/obo/PO_0009058,0.7108
young | subadult | Adult,adult,http://purl.obolibrary.org/obo/BTO_0001043,0.6142
zoea; megalopa,zoea stage,http://purl.obolibrary.org/obo/UBERON_0014857,0.6753
