Input Term,Best Match,URI,Similarity Score
gills,gill,http://purl.obolibrary.org/obo/UBERON_0002535,0.7139
heart,heart,http://purl.obolibrary.org/obo/UBERON_0000948,1.0000
+,h plus,http://purl.obolibrary.org/obo/PATO_0001346,0.5774
eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,1.0000
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
heart,heart,http://purl.obolibrary.org/obo/UBERON_0000948,1.0000
muscle +,muscle structure,http://purl.obolibrary.org/obo/UBERON_0005090,0.6953
eye (humor),eye,http://purl.obolibrary.org/obo/UBERON_0000970,0.7562
eye (left),left eye,http://purl.obolibrary.org/obo/UBERON_0004548,0.8568
eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,1.0000
left,left,http://purl.obolibrary.org/obo/PATO_0000366,1.0000
eye lens,lens of camera-type eye,http://purl.obolibrary.org/obo/UBERON_0000965,0.8372
eye lenses,lens of camera-type eye,http://purl.obolibrary.org/obo/UBERON_0000965,0.7696
eyelid (inside lower),lower eyelid,http://purl.obolibrary.org/obo/UBERON_0001713,0.8784
eyelids,eyelid,http://purl.obolibrary.org/obo/UBERON_0001711,0.7915
eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,1.0000
liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,1.0000
pericardial cavity,pericardial cavity,http://purl.obolibrary.org/obo/UBERON_0001074,1.0000
eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,1.0000
lung,lung,http://purl.obolibrary.org/obo/UBERON_0002048,1.0000
eye orbit,eye muscle,http://purl.obolibrary.org/obo/UBERON_0004277,0.6520
eye orbits,spherical lensed eye,http://purl.obolibrary.org/obo/UBERON_0000049,0.6360
eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,1.0000
or orbit,obsolete orbit,http://purl.obolibrary.org/obo/UBERON_2001967,0.6062
eye - periorbital region,periorbital region,http://purl.obolibrary.org/obo/UBERON_0004090,0.7230
eye - periorbital sinuses,inferior petrosal sinus,http://purl.obolibrary.org/obo/UBERON_0007160,0.6498
eye (right),right eye,http://purl.obolibrary.org/obo/UBERON_0004549,0.8928
eyes,eye,http://purl.obolibrary.org/obo/UBERON_0000970,0.8945
eyes,eye,http://purl.obolibrary.org/obo/UBERON_0000970,0.8945
eyelids,eyelid,http://purl.obolibrary.org/obo/UBERON_0001711,0.7915
eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,1.0000
skin,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,0.8300
eyes,eye,http://purl.obolibrary.org/obo/UBERON_0000970,0.8945
lacrimal ducts,wall of lacrimal duct,http://purl.obolibrary.org/obo/UBERON_0037237,0.8648
eye socket,eye gland,http://purl.obolibrary.org/obo/UBERON_0004859,0.7202
eye surface,surface of eyeball,http://purl.obolibrary.org/obo/UBERON_0022288,0.8584
eye under nictating membrane,nictitating membrane,http://purl.obolibrary.org/obo/UBERON_0010207,0.6624
eye-vitreous humor,vitreous humor,http://purl.obolibrary.org/obo/UBERON_0001797,0.9136
eye- vitreous humour,vitreous humor,http://purl.obolibrary.org/obo/UBERON_0001797,0.8765
face,face,http://purl.obolibrary.org/obo/UBERON_0001456,1.0000
Fallen branches,branch,http://purl.obolibrary.org/obo/PO_0025073,0.6640
Fallen leaves,leaf,http://purl.obolibrary.org/obo/PO_0025034,0.6142
fascia,fascia,http://purl.obolibrary.org/obo/UBERON_0008982,1.0000
fascia back muscle,upper back muscle,http://purl.obolibrary.org/obo/UBERON_0008243,0.8122
fascia of hind leg,fascia,http://purl.obolibrary.org/obo/UBERON_0008982,0.7975
fascia of neck and thorax,cervical fascia,http://purl.obolibrary.org/obo/UBERON_0013491,0.7766
fascia of thigh,fascia,http://purl.obolibrary.org/obo/UBERON_0008982,0.8491
Fat,fatty,http://purl.obolibrary.org/obo/PATO_0002114,0.8482
fat around kidney,renal fat pad,http://purl.obolibrary.org/obo/UBERON_0014464,0.7470
fat around sweetbreads,visceral fat,http://purl.obolibrary.org/obo/UBERON_0035818,0.5873
fat bodies,obsolete fat body,http://purl.obolibrary.org/obo/UBERON_0001014,0.7164
fat bodies,obsolete fat body,http://purl.obolibrary.org/obo/UBERON_0001014,0.7164
kidney,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,1.0000
mesenteries,mesentery,http://purl.obolibrary.org/obo/UBERON_0002095,0.8191
fat bodies,obsolete fat body,http://purl.obolibrary.org/obo/UBERON_0001014,0.7164
mesenteries,mesentery,http://purl.obolibrary.org/obo/UBERON_0002095,0.8191
fat bodies,obsolete fat body,http://purl.obolibrary.org/obo/UBERON_0001014,0.7164
mesenteries encyst,mesenchyme,http://purl.obolibrary.org/obo/UBERON_0003104,0.6810
fat body,fat body development,http://purl.obolibrary.org/obo/GO_0007503,0.7164
fat body (encysted),visceral fat,http://purl.obolibrary.org/obo/UBERON_0035818,0.6875
fat body,fat body development,http://purl.obolibrary.org/obo/GO_0007503,0.7164
kid.ovary encysted,ovary,http://purl.obolibrary.org/obo/UBERON_0000992,0.7530
fat,fatty,http://purl.obolibrary.org/obo/PATO_0002114,0.8482
connective tissue,connective tissue,http://purl.obolibrary.org/obo/UBERON_0002384,1.0000
ureters,ureter,http://purl.obolibrary.org/obo/UBERON_0000056,0.9309
fat,fatty,http://purl.obolibrary.org/obo/PATO_0002114,0.8482
muscle (encysted),interscutular muscle,http://purl.obolibrary.org/obo/UBERON_0010951,0.7045
fat surrounding caeca,visceral fat,http://purl.obolibrary.org/obo/UBERON_0035818,0.6438
fat tissue around heart,heart elastic tissue,http://purl.obolibrary.org/obo/UBERON_0003610,0.7818
fat tissue smear,adipose tissue,http://purl.obolibrary.org/obo/UBERON_0001013,0.6449
f cheek below lt eye,cheek,http://purl.obolibrary.org/obo/UBERON_0001567,0.6151
m lf eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,0.6644
fcheek under lt eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,0.5051
imm rt eye,camera-type eye,http://purl.obolibrary.org/obo/UBERON_0000019,0.6056
fcheek under lt eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,0.5051
juv rt eye,right eye,http://purl.obolibrary.org/obo/UBERON_0004549,0.5827
feather,feather,http://purl.obolibrary.org/obo/UBERON_0000022,1.0000
feathers,feather,http://purl.obolibrary.org/obo/UBERON_0000022,0.8655
Fecal,fecal material,http://purl.obolibrary.org/obo/ENVO_00002003,0.8470
fecal cultures,fecal environment,http://purl.obolibrary.org/obo/ENVO_01001029,0.7177
fecal droppings,fecal environment,http://purl.obolibrary.org/obo/ENVO_01001029,0.7172
fecal flotation,fecal environment,http://purl.obolibrary.org/obo/ENVO_01001029,0.6149
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
abdominal cavity,abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,1.0000
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
abdominal cavity,abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,1.0000
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
spleen,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,1.0000
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
abdominal cavity,abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,1.0000
liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,1.0000
kidney,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,1.0000
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
allantoic fluid,allantois,http://purl.obolibrary.org/obo/UBERON_0004340,0.6601
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
blood,blood,http://purl.obolibrary.org/obo/UBERON_0000178,1.0000
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
blood,blood,http://purl.obolibrary.org/obo/UBERON_0000178,1.0000
skin,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,0.8300
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
feces culture,feces,http://purl.obolibrary.org/obo/UBERON_0001988,0.8105
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
ileum in mice,ileum,http://purl.obolibrary.org/obo/UBERON_0002116,0.6602
feces-in intestine,feces,http://purl.obolibrary.org/obo/UBERON_0001988,0.7877
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
intestinal contents,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7328
feces (manure),feces,http://purl.obolibrary.org/obo/UBERON_0001988,0.7969
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
oronasopharynx,nasopharynx,http://purl.obolibrary.org/obo/UBERON_0001728,0.7058
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
rectum,rectum,http://purl.obolibrary.org/obo/UBERON_0001052,1.0000
colon,colon,http://purl.obolibrary.org/obo/UBERON_0001155,1.0000
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
sm intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.8384
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
sm intestine epithelium,epithelium of small intestine,http://purl.obolibrary.org/obo/UBERON_0001902,0.8348
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
vomited,vomit,http://purl.obolibrary.org/obo/UBERON_0000172,0.8273
feed sample,feedlot,http://purl.obolibrary.org/obo/ENVO_01000627,0.6837
feet,leg,http://purl.obolibrary.org/obo/UBERON_0000978,0.6431
fetlock,fecundity,http://purl.obolibrary.org/obo/PATO_0000273,0.5661
fetus,embryo,http://purl.obolibrary.org/obo/UBERON_0000922,0.6721
fibrous tissues,fibrous connective tissue,http://purl.obolibrary.org/obo/UBERON_0011824,0.8741
filet,facet,http://purl.obolibrary.org/obo/UBERON_4300038,0.4980
filets,body wart,http://purl.obolibrary.org/obo/UBERON_3001008,0.4360
fillet,fluid-filled,http://purl.obolibrary.org/obo/PATO_0002409,0.5954
fin,fin,http://purl.obolibrary.org/obo/UBERON_0008897,1.0000
fin membrane,membrane,http://purl.obolibrary.org/obo/GO_0016020,0.7691
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
adipose tissue,adipose tissue,http://purl.obolibrary.org/obo/UBERON_0001013,1.0000
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
body,body of stomach,http://purl.obolibrary.org/obo/UBERON_0001161,0.7105
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
body surface,anatomical surface,http://purl.obolibrary.org/obo/UBERON_0006984,0.7981
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
heart,heart,http://purl.obolibrary.org/obo/UBERON_0000948,1.0000
muscle,muscle of leg,http://purl.obolibrary.org/obo/UBERON_0001383,0.8059
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,1.0000
kidney,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,1.0000
liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,1.0000
gill,gill,http://purl.obolibrary.org/obo/UBERON_0002535,1.0000
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
gills,gill,http://purl.obolibrary.org/obo/UBERON_0002535,0.7139
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
gills,gill,http://purl.obolibrary.org/obo/UBERON_0002535,0.7139
heart,heart,http://purl.obolibrary.org/obo/UBERON_0000948,1.0000
kidney +,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,0.8431
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
intramuscular tiss,innermost intercostal muscle,http://purl.obolibrary.org/obo/UBERON_0008617,0.5842
mouth,mouth,http://purl.obolibrary.org/obo/UBERON_0000165,1.0000
fins (intramuscular tissue),outer fin tissue,http://purl.obolibrary.org/obo/UBERON_3010380,0.7646
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
kidney,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,1.0000
spleen,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,1.0000
int,integument,http://purl.obolibrary.org/obo/UBERON_0002199,0.5927
eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,1.0000
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
skin,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,0.8300
first arc,continental arc,http://purl.obolibrary.org/obo/ENVO_00000352,0.6814
gills,gill,http://purl.obolibrary.org/obo/UBERON_0002535,0.7139
first gill arch,pharyngeal arch derived gill,http://purl.obolibrary.org/obo/UBERON_0011150,0.7120
f left pect fin,pectoral fin,http://purl.obolibrary.org/obo/UBERON_0000151,0.6969
trans rt fin,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.5641
flesh,fleshy,http://purl.obolibrary.org/obo/PATO_0002351,0.7983
flesh,fleshy,http://purl.obolibrary.org/obo/PATO_0002351,0.7983
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
flesh cysts,skin of abdomen,http://purl.obolibrary.org/obo/UBERON_0001416,0.5942
flesh (encysted),fleshy,http://purl.obolibrary.org/obo/PATO_0002351,0.6802
flesh,fleshy,http://purl.obolibrary.org/obo/PATO_0002351,0.7983
neck,neck,http://purl.obolibrary.org/obo/UBERON_0000974,1.0000
flipper,hind flipper,http://purl.obolibrary.org/obo/UBERON_4300239,0.7860
stomach,stomach,http://purl.obolibrary.org/obo/UBERON_0000945,1.0000
flesh of back,skin of back,http://purl.obolibrary.org/obo/UBERON_0001068,0.8106
flesh of dorsal fin,dorsal fin,http://purl.obolibrary.org/obo/UBERON_0003097,0.8991
flesh penetrating skin,skin of penis,http://purl.obolibrary.org/obo/UBERON_0001331,0.6649
floating colon,colon,http://purl.obolibrary.org/obo/UBERON_0001155,0.6878
floor of brain ventricle,brain ventricle,http://purl.obolibrary.org/obo/UBERON_0004086,0.7452
floor of school house,school building,http://purl.obolibrary.org/obo/ENVO_03501130,0.7297
flower,flower,http://purl.obolibrary.org/obo/PO_0009046,1.0000
f lt side@mouth,mouth,http://purl.obolibrary.org/obo/UBERON_0000165,0.5367
trans on rt,transvasement,http://purl.obolibrary.org/obo/ENVO_00000445,0.4896
f&m left below pect fin,pectoral fin,http://purl.obolibrary.org/obo/UBERON_0000151,0.6118
foot,tube foot,http://purl.obolibrary.org/obo/UBERON_0008247,0.7027
foot (cysts),epithelium of footplate,http://purl.obolibrary.org/obo/UBERON_0003248,0.6232
foot,tube foot,http://purl.obolibrary.org/obo/UBERON_0008247,0.7027
muscle,muscle of leg,http://purl.obolibrary.org/obo/UBERON_0001383,0.8059
foot,tube foot,http://purl.obolibrary.org/obo/UBERON_0008247,0.7027
subcutaenous,submentalis,http://purl.obolibrary.org/obo/UBERON_3010747,0.6062
foot & tentacles,fin skeleton,http://purl.obolibrary.org/obo/UBERON_0012353,0.5664
foot,tube foot,http://purl.obolibrary.org/obo/UBERON_0008247,0.7027
tentacles,nasal tentacle,http://purl.obolibrary.org/obo/UBERON_0013206,0.6399
foot tissue,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,0.7491
forearm,skin of forearm,http://purl.obolibrary.org/obo/UBERON_0003403,0.8314
foregut,foregut,http://purl.obolibrary.org/obo/UBERON_0001041,1.0000
foreleg,forebrain,http://purl.obolibrary.org/obo/UBERON_0001890,0.6173
foreleg muscle,forelimb muscle,http://purl.obolibrary.org/obo/UBERON_0003662,0.6844
forequarter muscle,forelimb muscle,http://purl.obolibrary.org/obo/UBERON_0003662,0.7420
forestomach,forest,http://purl.obolibrary.org/obo/ENVO_01001243,0.8108
forestomach encapsulated,murine forestomach,http://purl.obolibrary.org/obo/UBERON_0008827,0.6375
forhead,head,http://purl.obolibrary.org/obo/UBERON_0000033,0.6906
face,face,http://purl.obolibrary.org/obo/UBERON_0001456,1.0000
free in abdomen,abdomen,http://purl.obolibrary.org/obo/UBERON_0000916,0.6879
fresh pork,obsolete pork,http://purl.obolibrary.org/obo/ENVO_00003062,0.7530
frontal sinus,frontal sinus,http://purl.obolibrary.org/obo/UBERON_0001760,1.0000
frontal sinuses,frontal sinus,http://purl.obolibrary.org/obo/UBERON_0001760,0.9250
front limb (growth),limb development,http://purl.obolibrary.org/obo/GO_0060173,0.6926
frozen tissue #nk12554 amnh,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,0.5331
f rt side dors fin,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.5355
m ant to f,ant dump,http://purl.obolibrary.org/obo/ENVO_02000174,0.5185
f rt side near mouth,inferior surface of tongue,http://purl.obolibrary.org/obo/UBERON_0007373,0.5892
imm on lf,anafront,http://purl.obolibrary.org/obo/ENVO_01001708,0.3749
f rt side near mouth,inferior surface of tongue,http://purl.obolibrary.org/obo/UBERON_0007373,0.5892
imm on lt,immobile,http://purl.obolibrary.org/obo/PATO_0000300,0.4842
fruit,fruit,http://purl.obolibrary.org/obo/PO_0009001,1.0000
f tongue,tongue,http://purl.obolibrary.org/obo/UBERON_0001723,0.7946
m top gill rakers,gill raker,http://purl.obolibrary.org/obo/UBERON_2000356,0.8497
f under rt eye,right eye,http://purl.obolibrary.org/obo/UBERON_0004549,0.5609
m infront of f,fusiform,http://purl.obolibrary.org/obo/PATO_0002400,0.4679
fundic stomach,fundus of stomach,http://purl.obolibrary.org/obo/UBERON_0001160,0.8707
duodenum,duodenum,http://purl.obolibrary.org/obo/UBERON_0002114,1.0000
gall baldder,Gallus,http://purl.obolibrary.org/obo/NCBITaxon_9030,0.7373
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
gallbladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,1.0000
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
bile duct,bile duct,http://purl.obolibrary.org/obo/UBERON_0002394,1.0000
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
bile duct,bile duct,http://purl.obolibrary.org/obo/UBERON_0002394,1.0000
intesti,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7909
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
bile ducts,bile duct,http://purl.obolibrary.org/obo/UBERON_0002394,0.9558
gall bladder cavity,epithelium of gall bladder,http://purl.obolibrary.org/obo/UBERON_0002029,0.7769
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
esophagus,esophagus,http://purl.obolibrary.org/obo/UBERON_0001043,1.0000
gall bladder (inside),gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.7514
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,1.0000
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,1.0000
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
leg,leg,http://purl.obolibrary.org/obo/UBERON_0000978,1.0000
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,1.0000
gall bladder,gallbladder,http://purl.obolibrary.org/obo/UBERON_0002110,0.8592
liver tubules,liver,http://purl.obolibrary.org/obo/UBERON_0002107,0.6647
gall bladder lumen,bladder lumen,http://purl.obolibrary.org/obo/UBERON_0009958,0.7867
